ticker,entry_date,entry_price,sl_price,tp_price,exit_date,exit_price,target_pct,sl_pct,outcome,pnl_pct
JAYSREETEA,2025-05-09,92.18,89.22,102.4,2025-05-16,102.4,11.08,3.21,WIN,11.08
JAYSREETEA,2025-06-17,107.04,103.5,122.71,2025-06-23,103.5,14.64,3.31,LOSS,-3.31
JAYSREETEA,2026-09-15,90.78,87.1,112.7,,,24.15,4.05,OPEN,0.0
DAMODARIND,2021-11-23,41.66,40.05,52.55,2021-12-16,52.55,26.13,3.87,WIN,26.13
DAMODARIND,2021-12-20,47.65,46.78,54.95,2021-12-27,54.95,15.32,1.83,WIN,15.32
DAMODARIND,2022-01-24,61.25,60.34,74.45,2022-01-25,60.34,21.55,1.48,LOSS,-1.48
DAMODARIND,2022-05-04,62.61,61.78,75.7,2022-05-05,61.78,20.9,1.34,LOSS,-1.34
DAMODARIND,2022-12-23,47.42,46.43,66.85,2023-02-24,46.43,40.96,2.1,LOSS,-2.1
DAMODARIND,2023-01-23,53.05,51.88,60.9,2023-01-27,51.88,14.8,2.21,LOSS,-2.21
DAMODARIND,2023-08-10,44.27,43.15,49.15,2023-08-21,49.15,11.01,2.54,WIN,11.01
DAMODARIND,2023-10-23,49.29,47.25,56.2,2023-10-24,47.25,14.02,4.13,LOSS,-4.13
DAMODARIND,2025-04-07,30.79,29.74,36.0,2025-04-23,36.0,16.93,3.4,WIN,16.93
DAMODARIND,2026-05-12,29.76,28.81,33.97,2026-05-14,28.81,14.17,3.18,LOSS,-3.18
HONAUT,2026-05-11,29751.25,29155.5,33100.0,2026-05-12,29155.5,11.26,2.0,LOSS,-2.0
GOCOLORS,2022-06-16,961.08,949.41,1156.8,2022-06-17,949.41,20.37,1.21,LOSS,-1.21
GOCOLORS,2023-06-14,1103.0,1078.9,1275.0,2023-08-01,1275.0,15.59,2.18,WIN,15.59
GOCOLORS,2024-03-13,1076.91,1035.0,1264.8,2024-03-14,1035.0,17.45,3.89,LOSS,-3.89
GOCOLORS,2024-09-09,1128.5,1097.25,1246.0,2024-09-11,1246.0,10.41,2.77,WIN,10.41
GOCOLORS,2026-05-29,314.5,306.9,358.25,2026-06-03,358.25,13.91,2.42,WIN,13.91
ETHOSLTD,2023-05-15,1305.5,1267.25,1477.95,2023-05-16,1267.25,13.21,2.93,LOSS,-2.93
ETHOSLTD,2024-03-15,2448.97,2393.35,2921.55,2024-04-15,2393.35,19.3,2.27,LOSS,-2.27
ETHOSLTD,2024-08-05,2978.15,2889.81,3370.0,2024-08-14,3370.0,13.16,2.97,WIN,13.16
ETHOSLTD,2025-04-30,2502.56,2400.0,2798.9,2025-05-06,2400.0,11.84,4.1,LOSS,-4.1
ETHOSLTD,2025-12-09,2828.32,2742.5,3245.9,2026-01-12,2742.5,14.76,3.03,LOSS,-3.03
VAIBHAVGBL,2021-02-17,2775.04,2665.0,3110.0,2021-02-22,3110.0,12.07,3.97,WIN,12.07
VAIBHAVGBL,2021-04-22,3892.5,3851.1,4600.0,2021-05-07,3851.1,18.18,1.06,LOSS,-1.06
VAIBHAVGBL,2022-03-14,402.27,390.0,444.25,2022-03-24,390.0,10.43,3.05,LOSS,-3.05
VAIBHAVGBL,2023-03-20,296.96,291.6,345.15,2023-03-24,291.6,16.23,1.81,LOSS,-1.81
VAIBHAVGBL,2023-05-19,296.25,293.04,326.9,2023-07-17,326.9,10.35,1.08,WIN,10.35
VAIBHAVGBL,2024-01-09,399.73,393.15,447.7,2024-01-16,447.7,12.0,1.64,WIN,12.0
VAIBHAVGBL,2024-05-06,388.2,373.1,437.8,2024-05-10,373.1,12.78,3.89,LOSS,-3.89
VAIBHAVGBL,2025-10-06,222.43,214.59,258.79,2025-10-29,258.79,16.35,3.52,WIN,16.35
VAIBHAVGBL,2026-06-29,229.51,219.32,256.7,2026-07-08,256.7,11.84,4.44,WIN,11.84
VAIBHAVGBL,2026-08-05,256.33,245.64,282.3,2026-08-06,245.64,10.13,4.17,LOSS,-4.17
RENUKA,2021-04-19,9.68,9.35,11.35,2021-04-29,11.35,17.31,3.36,WIN,17.31
RENUKA,2022-02-21,33.0,32.05,40.6,2022-02-22,32.05,23.03,2.88,LOSS,-2.88
RENUKA,2022-03-28,34.88,34.25,40.05,2022-03-29,34.25,14.84,1.78,LOSS,-1.78
RENUKA,2022-06-20,43.86,43.41,55.5,2022-06-21,43.41,26.53,1.03,LOSS,-1.03
RENUKA,2024-02-09,48.68,47.0,54.0,2024-02-12,47.0,10.94,3.44,LOSS,-3.44
RENUKA,2024-04-15,42.84,41.75,47.3,2024-05-09,41.75,10.42,2.54,LOSS,-2.54
RENUKA,2024-10-07,49.91,48.0,56.5,2024-10-08,48.0,13.2,3.83,LOSS,-3.83
RENUKA,2024-12-20,39.62,38.2,43.76,2025-01-09,38.2,10.44,3.59,LOSS,-3.59
RENUKA,2026-05-12,25.78,25.37,28.93,2026-05-13,25.37,12.23,1.57,LOSS,-1.57
PAR,2021-04-27,68.44,66.33,84.9,2021-04-30,66.33,24.05,3.08,LOSS,-3.08
PAR,2021-06-02,61.49,61.0,68.9,2021-06-03,61.0,12.06,0.79,LOSS,-0.79
PAR,2021-09-02,101.44,100.0,111.6,2021-09-13,111.6,10.02,1.42,WIN,10.02
PAR,2021-12-20,195.75,190.57,220.95,2021-12-21,190.57,12.87,2.64,LOSS,-2.64
PAR,2022-03-29,152.34,148.25,172.75,2022-04-05,172.75,13.4,2.68,WIN,13.4
PAR,2022-11-21,155.26,151.32,187.4,2022-12-21,151.32,20.7,2.54,LOSS,-2.54
PAR,2023-01-31,157.95,152.1,182.0,2023-02-16,152.1,15.23,3.7,LOSS,-3.7
PAR,2024-02-22,209.7,206.91,235.0,2024-02-28,206.91,12.06,1.33,LOSS,-1.33
PAR,2024-12-04,228.2,220.35,266.56,2024-12-05,220.35,16.81,3.44,LOSS,-3.44
PAR,2025-08-25,95.97,94.51,117.9,2025-08-26,94.51,22.85,1.52,LOSS,-1.52
PAR,2026-01-12,90.64,86.14,112.83,2026-01-21,86.14,24.48,4.96,LOSS,-4.96
PAR,2026-07-24,93.97,90.6,111.7,2026-08-31,111.7,18.86,3.59,WIN,18.86
ROSSARI,2021-10-19,1462.76,1430.85,1619.0,2021-10-20,1430.85,10.68,2.18,LOSS,-2.18
ROSSARI,2025-03-13,610.12,600.39,677.05,2025-03-18,600.39,10.97,1.6,LOSS,-1.6
ROSSARI,2026-04-28,465.77,446.35,525.0,2026-05-07,525.0,12.72,4.17,WIN,12.72
ROSSARI,2026-05-18,504.0,480.7,560.0,2026-06-19,560.0,11.11,4.62,WIN,11.11
ROSSARI,2026-06-29,519.75,505.4,575.0,2026-07-08,505.4,10.63,2.76,LOSS,-2.76
HOMEFIRST,2021-07-20,534.84,525.5,623.3,2021-09-27,623.3,16.54,1.75,WIN,16.54
HOMEFIRST,2022-05-11,750.05,742.4,827.5,2022-05-12,742.4,10.33,1.02,LOSS,-1.02
HOMEFIRST,2023-02-21,726.94,718.35,808.0,2023-03-09,718.35,11.15,1.18,LOSS,-1.18
HOMEFIRST,2024-01-25,954.25,932.7,1061.0,2024-02-12,932.7,11.19,2.26,LOSS,-2.26
HOMEFIRST,2024-09-10,1069.17,1042.5,1182.6,2024-09-13,1182.6,10.61,2.49,WIN,10.61
HOMEFIRST,2025-01-10,1011.71,988.1,1113.2,2025-01-22,988.1,10.03,2.33,LOSS,-2.33
HOMEFIRST,2025-07-01,1304.25,1255.1,1510.0,2025-07-25,1510.0,15.78,3.77,WIN,15.78
WELINV,2021-06-30,493.52,477.77,584.0,2021-07-08,477.77,18.33,3.19,LOSS,-3.19
WELINV,2022-01-24,296.76,289.43,387.8,2022-01-25,289.43,30.68,2.47,LOSS,-2.47
WELINV,2022-04-25,289.2,277.0,321.0,2022-05-02,277.0,11.0,4.22,LOSS,-4.22
WELINV,2023-01-12,286.8,273.25,327.0,2023-01-30,273.25,14.02,4.72,LOSS,-4.72
WELINV,2024-09-17,970.61,940.95,1124.0,2024-09-30,940.95,15.8,3.06,LOSS,-3.06
WELINV,2025-02-11,817.08,806.26,960.0,2025-02-12,806.26,17.49,1.32,LOSS,-1.32
WELINV,2025-04-25,831.34,815.22,919.0,2025-04-30,815.22,10.54,1.94,LOSS,-1.94
WELINV,2025-07-17,1103.43,1060.0,1325.9,2025-07-21,1060.0,20.16,3.94,LOSS,-3.94
WELINV,2025-11-03,1156.25,1099.9,1424.0,2025-11-07,1099.9,23.16,4.87,LOSS,-4.87
WELINV,2025-12-11,1243.3,1207.21,1479.9,2025-12-16,1479.9,19.03,2.9,WIN,19.03
GUJAPOLLO,2021-10-25,216.15,209.0,240.3,2021-11-29,209.0,11.17,3.31,LOSS,-3.31
GUJAPOLLO,2022-01-25,209.71,201.95,236.0,2022-02-02,236.0,12.54,3.7,WIN,12.54
GUJAPOLLO,2022-09-26,196.53,189.55,276.9,2022-12-23,189.55,40.9,3.55,LOSS,-3.55
GUJAPOLLO,2024-12-30,314.51,300.0,372.0,2025-01-08,372.0,18.28,4.61,WIN,18.28
GUJAPOLLO,2025-01-27,360.54,356.25,442.4,2025-01-28,356.25,22.71,1.19,LOSS,-1.19
GUJAPOLLO,2025-10-13,441.2,420.8,524.8,2025-10-14,420.8,18.95,4.62,LOSS,-4.62
GUJAPOLLO,2026-08-11,349.98,341.0,385.0,2026-08-14,341.0,10.01,2.56,LOSS,-2.56
TVTODAY,2021-04-12,272.56,266.45,305.95,2021-04-19,266.45,12.25,2.24,LOSS,-2.24
TVTODAY,2022-05-06,384.96,370.0,425.5,2022-05-10,370.0,10.53,3.89,LOSS,-3.89
TVTODAY,2022-08-22,267.24,258.7,304.7,2022-08-24,304.7,14.02,3.19,WIN,14.02
TVTODAY,2023-02-13,265.04,252.5,313.5,2023-02-14,252.5,18.29,4.73,LOSS,-4.73
TVTODAY,2024-09-17,247.61,238.34,308.0,2024-09-19,238.34,24.39,3.74,LOSS,-3.74
TVTODAY,2025-01-13,192.91,184.01,216.99,2025-01-28,184.01,12.49,4.61,LOSS,-4.61
TVTODAY,2026-05-12,116.91,113.1,129.98,2026-05-13,113.1,11.17,3.26,LOSS,-3.26
TTML,2021-08-17,37.06,35.79,45.95,2021-08-18,35.79,23.98,3.44,LOSS,-3.44
TTML,2022-02-01,144.81,139.79,189.1,2022-02-17,139.79,30.58,3.47,LOSS,-3.47
TTML,2022-06-16,121.85,118.11,147.4,2022-06-17,118.11,20.97,3.07,LOSS,-3.07
TTML,2022-09-21,109.15,107.37,149.0,2022-09-22,107.37,36.51,1.63,LOSS,-1.63
TTML,2023-03-20,57.14,55.59,70.95,2023-03-24,55.59,24.17,2.71,LOSS,-2.71
TTML,2023-05-09,63.24,60.95,70.9,2023-05-19,60.95,12.12,3.62,LOSS,-3.62
TTML,2024-05-09,76.44,74.5,89.75,2024-05-13,74.5,17.42,2.53,LOSS,-2.53
TTML,2024-09-09,90.84,87.89,104.0,2024-09-19,87.89,14.48,3.25,LOSS,-3.25
TTML,2025-01-13,68.36,65.82,85.5,2025-02-14,65.82,25.08,3.71,LOSS,-3.71
TTML,2026-06-08,43.41,41.81,48.13,2026-06-11,41.81,10.88,3.68,LOSS,-3.68
GLFL,2021-03-03,3.05,2.92,3.5,2021-03-09,2.92,14.75,4.25,LOSS,-4.25
GLFL,2022-03-02,2.42,2.38,4.5,2022-03-03,2.38,85.57,2.02,LOSS,-2.02
GLFL,2023-11-23,3.74,3.6,4.4,2023-12-08,4.4,17.73,3.68,WIN,17.73
GLFL,2024-08-09,7.17,7.16,10.25,2024-08-12,7.16,43.01,0.1,LOSS,-0.1
GLFL,2024-12-23,7.51,7.26,9.41,2025-01-16,9.41,25.26,3.4,WIN,25.26
GLFL,2025-07-30,6.22,6.22,6.95,2025-07-31,6.22,11.65,0.08,LOSS,-0.08
GLFL,2026-03-10,4.39,4.3,6.67,2026-03-11,4.3,51.85,2.18,LOSS,-2.18
BALAXI,2021-02-25,532.88,517.77,644.0,2021-03-26,517.77,20.85,2.83,LOSS,-2.83
BALAXI,2021-04-20,553.29,527.2,628.0,2021-05-24,628.0,13.5,4.71,WIN,13.5
BALAXI,2021-07-23,618.75,601.05,684.0,2021-07-27,601.05,10.55,2.86,LOSS,-2.86
BALAXI,2021-10-18,589.2,560.2,700.0,2021-10-20,560.2,18.81,4.92,LOSS,-4.92
BALAXI,2022-01-28,487.98,481.44,537.9,2022-01-31,481.44,10.23,1.34,LOSS,-1.34
BALAXI,2022-04-22,406.8,400.0,486.0,2022-04-25,486.0,19.47,1.67,WIN,19.47
BALAXI,2022-12-22,566.85,550.0,670.0,2023-01-27,550.0,18.2,2.97,LOSS,-2.97
BALAXI,2023-06-02,521.21,508.05,575.9,2023-06-23,508.05,10.49,2.53,LOSS,-2.53
BALAXI,2025-04-07,55.73,55.09,76.1,2025-04-30,55.09,36.55,1.14,LOSS,-1.14
BALAXI,2025-06-12,52.83,51.02,63.9,2025-06-13,51.02,20.95,3.43,LOSS,-3.43
BALAXI,2026-05-19,24.46,24.06,28.63,2026-05-20,24.06,17.05,1.65,LOSS,-1.65
BALAXI,2026-09-08,23.43,22.35,26.99,,,15.21,4.6,OPEN,0.0
NAVINFLUOR,2021-03-09,2648.19,2608.8,2932.2,2021-03-17,2608.8,10.72,1.49,LOSS,-1.49
NAVINFLUOR,2021-09-21,3703.5,3580.3,4212.75,2021-10-20,3580.3,13.75,3.33,LOSS,-3.33
NAVINFLUOR,2021-10-20,3754.76,3639.7,4156.0,2021-10-21,3639.7,10.69,3.06,LOSS,-3.06
NAVINFLUOR,2024-10-22,3272.24,3160.4,3612.85,2024-12-04,3612.85,10.41,3.42,WIN,10.41
NAVINFLUOR,2025-02-27,3651.86,3524.65,4299.05,2025-03-24,4299.05,17.72,3.48,WIN,17.72
NAVINFLUOR,2026-03-02,5960.75,5715.5,6965.0,2026-04-02,5715.5,16.85,4.11,LOSS,-4.11
SETUINFRA,2022-11-25,1.84,1.78,2.6,2022-12-01,1.78,41.5,3.02,LOSS,-3.02
SETUINFRA,2024-11-25,0.8,0.78,1.0,2024-12-04,0.78,25.79,1.62,LOSS,-1.62
SETUINFRA,2025-05-08,0.56,0.55,0.66,2025-05-09,0.55,17.33,2.22,LOSS,-2.22
NAM-INDIA,2021-03-15,335.94,332.54,374.7,2021-03-16,332.54,11.54,1.01,LOSS,-1.01
NAM-INDIA,2022-05-06,299.6,286.0,344.15,2022-05-09,286.0,14.87,4.54,LOSS,-4.54
NAM-INDIA,2022-09-20,283.24,279.45,315.0,2022-09-22,279.45,11.21,1.34,LOSS,-1.34
NAM-INDIA,2024-07-23,580.06,569.25,667.8,2024-07-29,667.8,15.13,1.86,WIN,15.13
NAM-INDIA,2025-02-10,582.29,560.2,641.55,2025-02-11,560.2,10.18,3.79,LOSS,-3.79
NAM-INDIA,2025-04-07,527.6,506.35,609.75,2025-04-21,609.75,15.57,4.03,WIN,15.57
NAM-INDIA,2025-10-29,874.74,857.0,987.35,2025-10-30,857.0,12.87,2.03,LOSS,-2.03
NAM-INDIA,2026-01-21,838.2,813.1,934.0,2026-01-27,813.1,11.43,2.99,LOSS,-2.99
HECPROJECT,2022-06-21,26.96,26.53,31.4,2022-06-22,26.53,16.46,1.6,LOSS,-1.6
HECPROJECT,2022-11-24,28.9,28.45,36.45,2022-12-07,36.45,26.12,1.56,WIN,26.12
HECPROJECT,2022-12-12,33.89,32.13,45.0,2022-12-23,32.13,32.79,5.2,LOSS,-5.2
HECPROJECT,2023-01-05,54.36,51.83,63.4,2023-01-06,51.83,16.62,4.66,LOSS,-4.66
HECPROJECT,2023-04-25,30.52,29.45,36.45,2023-05-04,36.45,19.41,3.52,WIN,19.41
HECPROJECT,2023-05-17,35.46,34.9,42.6,2023-05-18,34.9,20.13,1.59,LOSS,-1.59
HECPROJECT,2023-06-08,36.84,36.04,42.0,2023-06-09,36.04,14.01,2.18,LOSS,-2.18
HECPROJECT,2024-03-11,78.44,76.7,91.35,2024-03-12,76.7,16.46,2.22,LOSS,-2.22
HECPROJECT,2024-05-28,86.4,83.9,98.0,2024-05-29,83.9,13.43,2.89,LOSS,-2.89
HECPROJECT,2024-07-25,116.79,112.0,138.42,2024-07-29,112.0,18.52,4.1,LOSS,-4.1
HECPROJECT,2024-09-10,105.06,102.47,118.0,2024-09-12,102.47,12.32,2.47,LOSS,-2.47
HECPROJECT,2024-10-21,107.5,103.95,124.03,2024-10-22,103.95,15.38,3.3,LOSS,-3.3
HECPROJECT,2025-01-24,120.79,119.73,133.0,2025-01-27,119.73,10.11,0.88,LOSS,-0.88
HECPROJECT,2025-07-04,161.92,157.96,184.1,2025-07-07,157.96,13.7,2.44,LOSS,-2.44
HECPROJECT,2025-08-20,153.8,148.5,173.47,2025-08-29,148.5,12.79,3.45,LOSS,-3.45
HECPROJECT,2026-01-21,109.56,105.51,144.3,2026-03-19,105.51,31.71,3.7,LOSS,-3.7
HECPROJECT,2026-05-13,109.75,107.91,160.5,,,46.24,1.68,OPEN,0.0
HECPROJECT,2026-06-25,125.49,120.05,145.0,2026-07-16,120.05,15.55,4.33,LOSS,-4.33
HECPROJECT,2026-08-14,124.36,119.77,149.9,2026-08-17,119.77,20.54,3.69,LOSS,-3.69
DBREALTY,2021-05-31,20.5,20.05,22.6,2021-06-01,20.05,10.24,2.21,LOSS,-2.21
DBREALTY,2021-12-17,38.69,38.26,47.0,2021-12-20,38.26,21.49,1.1,LOSS,-1.1
DBREALTY,2022-06-17,66.34,64.35,85.1,2022-06-20,64.35,28.28,3.0,LOSS,-3.0
DBREALTY,2023-03-28,59.15,58.01,75.9,2023-03-29,58.01,28.32,1.92,LOSS,-1.92
DBREALTY,2023-06-06,80.15,76.3,93.7,2023-06-21,76.3,16.91,4.8,LOSS,-4.8
DBREALTY,2023-10-23,153.64,150.83,179.65,2023-10-24,150.83,16.93,1.83,LOSS,-1.83
DBREALTY,2024-05-07,210.05,202.65,242.45,2024-05-08,202.65,15.42,3.52,LOSS,-3.52
DBREALTY,2024-07-19,195.19,192.06,228.95,2024-07-22,192.06,17.3,1.6,LOSS,-1.6
DBREALTY,2024-10-18,173.99,168.95,205.9,2024-10-22,168.95,18.34,2.9,LOSS,-2.9
DBREALTY,2026-03-02,105.59,103.36,131.24,2026-03-04,103.36,24.29,2.12,LOSS,-2.12
DBREALTY,2026-06-11,105.0,100.81,148.3,2026-08-20,100.81,41.24,3.99,LOSS,-3.99
AGI,2022-08-31,286.51,282.15,318.2,2022-09-01,318.2,11.06,1.52,WIN,11.06
AGI,2023-07-26,587.5,570.0,653.95,2023-07-27,653.95,11.31,2.98,WIN,11.31
AGI,2023-12-08,906.26,875.0,1047.0,2023-12-15,875.0,15.53,3.45,LOSS,-3.45
AGI,2024-10-22,892.41,860.0,1004.6,2024-10-25,860.0,12.57,3.63,LOSS,-3.63
AGI,2025-01-27,928.31,900.0,1260.0,2025-01-28,900.0,35.73,3.05,LOSS,-3.05
AGI,2025-09-30,848.27,824.3,939.0,2025-10-20,824.3,10.7,2.83,LOSS,-2.83
AGI,2026-05-14,574.78,552.45,698.0,2026-06-16,698.0,21.44,3.88,WIN,21.44
AGI,2026-09-16,725.83,707.25,806.8,,,11.16,2.56,OPEN,0.0
SHALPAINTS,2024-02-27,181.7,178.45,210.0,2024-02-28,178.45,15.58,1.79,LOSS,-1.79
SHALPAINTS,2024-07-10,143.7,137.5,162.8,2024-08-13,137.5,13.29,4.31,LOSS,-4.31
SHALPAINTS,2024-09-24,137.86,134.55,154.0,2024-10-04,134.55,11.71,2.4,LOSS,-2.4
SHALPAINTS,2025-02-11,130.33,127.8,144.0,2025-02-12,127.8,10.49,1.94,LOSS,-1.94
SHALPAINTS,2025-04-30,104.14,102.27,119.2,2025-05-02,102.27,14.46,1.8,LOSS,-1.8
SHALPAINTS,2026-07-16,50.19,49.0,55.48,2026-07-17,49.0,10.55,2.36,LOSS,-2.36
KRONOX,2025-08-06,170.3,168.3,201.0,2025-08-07,168.3,18.03,1.17,LOSS,-1.17
KRONOX,2026-05-14,129.62,124.71,145.06,2026-05-29,145.06,11.91,3.79,WIN,11.91
IRMENERGY,2024-02-12,517.3,505.55,615.0,2024-03-06,505.55,18.89,2.27,LOSS,-2.27
IRMENERGY,2025-04-07,253.59,248.94,303.05,2025-04-16,303.05,19.51,1.83,WIN,19.51
IRMENERGY,2025-07-25,292.66,282.15,335.0,2025-07-29,282.15,14.47,3.59,LOSS,-3.59
IRMENERGY,2026-07-22,255.76,251.46,299.0,2026-07-23,251.46,16.91,1.68,LOSS,-1.68
GREENLAM,2021-11-15,1441.7,1387.55,1604.3,2021-11-22,1387.55,11.28,3.76,LOSS,-3.76
GREENLAM,2022-04-19,378.27,366.0,418.3,2022-04-28,366.0,10.58,3.24,LOSS,-3.24
GREENLAM,2024-07-18,559.17,551.73,632.7,2024-07-22,551.73,13.15,1.33,LOSS,-1.33
GREENLAM,2024-11-13,517.55,493.35,579.0,2024-11-29,579.0,11.87,4.68,WIN,11.87
GREENLAM,2025-03-21,480.46,470.2,595.4,2025-03-24,470.2,23.92,2.14,LOSS,-2.14
GREENLAM,2026-05-29,223.14,219.97,276.0,2026-08-06,276.0,23.69,1.42,WIN,23.69
ASIANENE,2022-09-26,75.55,73.1,85.2,2022-09-27,73.1,12.77,3.24,LOSS,-3.24
ASIANENE,2022-12-23,69.82,68.61,84.8,2022-12-26,68.61,21.45,1.74,LOSS,-1.74
ASIANENE,2023-08-07,128.3,123.85,151.85,2023-08-08,123.85,18.36,3.47,LOSS,-3.47
ASIANENE,2024-02-01,301.16,294.48,344.25,2024-02-06,294.48,14.31,2.22,LOSS,-2.22
ASIANENE,2024-08-07,289.27,280.25,339.8,2024-08-09,339.8,17.47,3.12,WIN,17.47
ASIANENE,2025-01-13,379.44,367.1,418.0,2025-01-14,367.1,10.16,3.25,LOSS,-3.25
ASIANENE,2025-03-26,254.19,242.4,310.0,2025-04-07,242.4,21.95,4.64,LOSS,-4.64
ASIANENE,2025-05-02,276.0,268.75,328.0,2025-05-14,328.0,18.84,2.63,WIN,18.84
ASIANENE,2025-09-08,347.07,332.0,391.65,2025-09-26,332.0,12.84,4.34,LOSS,-4.34
ASIANENE,2026-08-14,367.09,359.07,420.0,2026-08-17,420.0,14.41,2.18,WIN,14.41
POLYPLEX,2022-02-24,1809.5,1734.5,2149.9,2022-02-28,1734.5,18.81,4.14,LOSS,-4.14
POLYPLEX,2022-06-13,2311.97,2261.8,2670.0,2022-06-14,2261.8,15.49,2.17,LOSS,-2.17
POLYPLEX,2024-01-18,1030.85,1012.1,1149.8,2024-01-25,1012.1,11.54,1.82,LOSS,-1.82
POLYPLEX,2024-07-19,1015.85,991.0,1132.4,2024-07-30,1132.4,11.47,2.45,WIN,11.47
POLYPLEX,2025-01-13,1225.51,1181.15,1433.0,2025-01-24,1181.15,16.93,3.62,LOSS,-3.62
POLYPLEX,2025-05-09,1175.01,1129.0,1302.3,2025-05-19,1302.3,10.83,3.92,WIN,10.83
POLYPLEX,2026-09-08,1146.25,1110.0,1264.0,2026-09-11,1110.0,10.27,3.16,LOSS,-3.16
TARIL,2024-11-14,856.5,820.05,1040.0,2024-12-05,1040.0,21.42,4.26,WIN,21.42
TARIL,2025-05-07,479.7,470.95,594.0,2025-05-09,470.95,23.83,1.82,LOSS,-1.82
TARIL,2025-08-07,495.15,477.2,578.5,2025-10-13,477.2,16.83,3.63,LOSS,-3.63
TARIL,2026-01-20,249.69,240.03,314.0,2026-01-21,240.03,25.76,3.87,LOSS,-3.87
TARIL,2026-04-29,325.07,309.3,358.0,2026-05-12,309.3,10.13,4.85,LOSS,-4.85
TARIL,2026-07-21,316.54,306.0,372.0,2026-07-22,306.0,17.52,3.33,LOSS,-3.33
TARIL,2026-09-09,295.34,284.0,326.95,2026-09-15,284.0,10.7,3.84,LOSS,-3.84
DRREDDY,2025-07-23,1235.5,1216.0,1379.7,2025-08-01,1216.0,11.67,1.58,LOSS,-1.58
DRREDDY,2026-05-13,1242.75,1208.1,1375.9,2026-06-29,1375.9,10.71,2.79,WIN,10.71
DRREDDY,2026-07-09,1279.97,1261.0,1414.9,2026-07-10,1261.0,10.54,1.48,LOSS,-1.48
ALKEM,2022-01-27,3391.15,3254.6,3748.95,2022-02-22,3254.6,10.55,4.03,LOSS,-4.03
HESTERBIO,2024-08-05,2812.59,2711.07,3379.0,2024-08-06,2711.07,20.14,3.61,LOSS,-3.61
HESTERBIO,2025-07-25,1838.08,1800.0,2070.0,2025-07-28,1800.0,12.62,2.07,LOSS,-2.07
HESTERBIO,2025-12-03,1611.3,1574.1,1780.0,2025-12-09,1574.1,10.47,2.31,LOSS,-2.31
HDFCSILVER,2022-10-14,55.76,54.82,62.2,2022-10-17,54.82,11.55,1.68,LOSS,-1.68
HDFCSILVER,2026-02-02,219.24,213.01,243.5,2026-02-03,243.5,11.07,2.84,WIN,11.07
HDFCSILVER,2026-06-08,231.12,226.14,278.0,2026-06-10,226.14,20.29,2.15,LOSS,-2.15
DSSL,2021-12-17,144.2,139.35,163.5,2021-12-20,139.35,13.38,3.36,LOSS,-3.36
DSSL,2022-01-24,171.3,161.37,224.3,2022-01-28,224.3,30.94,5.8,WIN,30.94
DSSL,2022-09-20,292.0,280.0,325.7,2022-09-26,280.0,11.54,4.11,LOSS,-4.11
DSSL,2022-10-12,282.49,277.25,312.0,2022-10-13,277.25,10.45,1.85,LOSS,-1.85
DSSL,2022-12-22,310.14,298.0,351.0,2022-12-27,351.0,13.18,3.91,WIN,13.18
DSSL,2023-06-28,487.51,477.82,538.95,2023-07-05,477.82,10.55,1.99,LOSS,-1.99
DSSL,2023-11-02,679.9,657.51,849.0,2023-11-03,657.51,24.87,3.29,LOSS,-3.29
DSSL,2024-05-07,1151.49,1120.63,1468.8,2024-06-04,1120.63,27.56,2.68,LOSS,-2.68
DSSL,2025-01-13,1310.1,1273.0,1540.95,2025-01-21,1273.0,17.62,2.83,LOSS,-2.83
DSSL,2025-05-07,997.3,963.55,1212.1,2025-05-19,1212.1,21.54,3.38,WIN,21.54
DSSL,2025-12-03,899.76,879.65,1015.3,2025-12-08,879.65,12.84,2.24,LOSS,-2.24
DSSL,2026-06-04,1414.2,1380.65,1924.8,2026-06-05,1380.65,36.11,2.37,LOSS,-2.37
SKMEGGPROD,2021-07-28,85.3,83.16,99.5,2021-08-10,83.16,16.65,2.51,LOSS,-2.51
SKMEGGPROD,2022-02-15,67.77,65.55,80.9,2022-02-21,65.55,19.37,3.28,LOSS,-3.28
SKMEGGPROD,2022-11-21,117.7,115.14,134.6,2022-12-02,134.6,14.36,2.18,WIN,14.36
SKMEGGPROD,2022-12-22,140.79,139.29,156.45,2022-12-23,139.29,11.12,1.06,LOSS,-1.06
SKMEGGPROD,2023-02-28,142.89,139.84,195.55,2023-03-13,139.84,36.86,2.13,LOSS,-2.13
SKMEGGPROD,2024-01-09,381.75,367.0,424.45,2024-01-18,367.0,11.19,3.86,LOSS,-3.86
SKMEGGPROD,2024-10-07,237.92,232.15,292.2,2024-10-28,232.15,22.81,2.43,LOSS,-2.43
MINDACORP,2021-07-20,130.25,125.8,148.1,2021-08-10,125.8,13.7,3.42,LOSS,-3.42
MINDACORP,2022-02-14,177.99,170.97,209.4,2022-03-24,209.4,17.65,3.94,WIN,17.65
MINDACORP,2022-05-11,190.21,181.6,213.35,2022-05-16,181.6,12.16,4.53,LOSS,-4.53
MINDACORP,2022-12-23,207.11,199.6,229.0,2023-01-17,229.0,10.57,3.63,WIN,10.57
MINDACORP,2023-10-23,334.57,324.75,369.95,2023-10-24,324.75,10.57,2.94,LOSS,-2.94
MINDACORP,2024-10-16,547.12,538.45,623.8,2024-10-17,538.45,14.01,1.59,LOSS,-1.59
